270,6
271,4
272,4
273,4
274,9
275,5
276,4
277,6
278,6
279,6
280,5
281,11
282,6
283,4
284,6
285,3
286,6
287,3
288,4
289,3
290,3
291,6
292,4
293,3
294,3
295,4
296,9
297,5
298,4
299,6
300,4
301,6
302,4
303,5
304,4
305,4
306,10
307,8
308,4
309,5
310,4
311,3
312,4
313,6
314,6
315,4
316,3
317,6
318,3
319,4
320,6
321,4
322,3
323,3
324,4
325,4
326,6
327,3
328,3
329,9
330,4
331,3
332,5
333,3
334,3
335,7
336,4
337,3
338,9
339,4
340,4
341,3
342,6
343,6
344,7
345,3
346,4
347,10
348,5
349,4
350,6
351,6
352,5
353,9
354,4
355,4
356,10
357,6
358,3
359,4
360,3
361,4
362,4
363,4
364,3
365,5
366,7
367,7
368,4
369,6
370,3
371,4
372,7
373,6
374,4
375,3
376,4
377,3
378,3
379,4
380,4
381,3
382,6
383,4
384,3
385,6
386,6
387,6
388,4
389,3
390,3
391,7
392,7
393,8
394,6
395,10
396,3
397,4
398,3
399,3
400,6
401,8
402,3
403,3
404,3
405,7
406,3
407,6
408,8
409,4
410,4
411,6
412,5
413,6
414,3
415,4
416,6
417,4
418,7
419,3
420,4
421,9
422,6
423,7
424,6
425,6
426,3
427,4
428,5
429,5
430,4
431,9
432,10
433,6
434,4
435,10
436,6
437,4
438,3
439,4
440,4
441,4
442,3
443,3
444,6
445,4
446,3
447,3
448,4
449,11
450,3
451,3
452,3
453,6
454,10
455,3
456,8
457,3
458,11
459,6
460,3
461,4
462,4
463,3
464,4
465,3
466,7
467,3
468,4
469,6
470,4
471,7
472,4
473,6
474,3
475,4
476,6
477,3
478,6
479,6
480,4
481,4
482,6
483,4
484,3
485,6
486,3
487,3
488,3
489,5
490,3
491,4
492,4
493,4
494,6
495,3
496,6
497,3
498,10
499,6
500,6
501,3
502,3
503,3
504,3
505,4
506,4
507,3
508,4
509,6
510,5
511,10
512,6
513,4
514,3
515,7
516,3
517,3
518,4
519,10
520,6
521,6
522,5
523,7
524,5
525,4
526,8
527,4
528,7
529,6
530,9
531,10
532,5
533,4
534,8
535,3
536,5
537,3
538,3
539,6
540,6
541,4
542,4
543,7
544,3
545,10
546,6
547,6
548,4
549,8
550,3
551,4
552,6
553,8
554,3
555,11
556,4
557,8
558,3
559,6
560,6
561,4
562,3
563,3
564,9
565,4
566,6
567,4
568,7
569,4
570,4
571,3
572,4
573,4
574,4
575,3
576,3
577,3
578,3
579,5
580,6
581,5
582,3
583,5
584,4
585,7
586,3
587,8
588,4
589,8
590,4
591,7
592,6
593,3
594,6
595,6
596,4
597,4
598,4
599,4
600,3
601,6
602,9
603,4
604,4
605,8
606,3
607,4
608,3
609,8
610,3
611,6
612,4
613,3
614,5
615,6
616,4
617,10
618,4
619,3
620,8
621,3
622,9
623,3
624,4
625,3
626,3
627,3
628,9
629,7
630,6
631,3
632,6
633,6
634,4
635,4
636,6
637,4
638,3
639,4
640,6
641,3
642,3
643,4
644,4
645,3
646,9
647,6
648,4
649,3
650,3
651,3
652,4
653,4
654,10
655,6
656,3
657,11
658,3
659,4
660,6
661,7
662,3
663,3
664,8
665,3
666,4
667,3
668,3
669,5
670,3
671,4
672,3
673,7
674,4
675,3
676,6
677,3
678,6
679,4
680,4
681,10
682,9
683,4
684,4
685,3
686,1
687,4
688,3
689,3
690,5
691,4
692,6
693,4
694,4
695,9
696,3
697,3
698,6
699,4
700,3
701,3
702,7
703,9
704,4
705,3
706,4
707,3
708,4
709,7
710,10
711,3
712,4
713,8
714,5
715,4
716,7
717,3
718,3
719,6
720,4
721,4
722,4
723,10
724,3
725,6
726,3
727,4
728,4
729,6
730,4
731,5
732,4
733,3
734,4
735,3
736,4
737,6
738,6
739,8
740,8
741,3
742,7
743,7
744,3
745,6
746,4
747,10
748,4
749,7
750,10
751,6
752,4
753,4
754,4
755,4
756,4
757,4
758,8
759,4
760,4
761,3
762,9
763,9
764,4
765,6
766,10
767,4
768,6
769,6
770,9
771,3
772,3
773,4
774,5
775,3
776,10
777,4
778,4
779,3
780,3
781,9
782,7
783,4
784,3
785,6
786,4
787,4
788,10
789,7
790,4
791,4
792,6
793,4
794,4
795,3
796,6
797,7
798,3
799,4
800,4
801,4
802,4
803,6
804,4
805,9
806,8
807,4
808,10
809,4
810,10
811,7
812,7
813,4
814,5
815,4
816,9
817,6
818,5
819,7
820,4
821,9
822,10
823,6
824,3
825,4
826,4
827,3
828,6
829,6
830,3
831,3
832,7
833,6
834,5
835,3
836,3
837,3
838,6
839,3
840,8
841,6
842,3
843,6
844,4
845,4
846,3
847,5
848,3
849,4
850,9
851,6
852,4
853,4
854,6
855,4
856,3
857,4
858,3
859,7
860,3
861,4
862,7
863,3
864,7
865,3
866,7
867,4
868,7
869,4
870,3
871,3
872,4
873,4
874,10
875,9
876,3
877,4
878,3
879,9
880,3
881,4
882,10
883,4
884,6
885,4
886,7
887,4
888,11
889,3
890,4
891,3
892,3
893,3
894,4
895,3
896,3
897,4
898,4
899,3
900,4
901,3
902,4
903,3
904,4
905,5
906,6
907,4
908,10
909,4
910,5
911,6
912,3
913,5
914,6
915,4
916,10
917,5
918,4
919,6
920,8
921,6
922,4
923,7
924,6
925,4
926,8
927,3
928,6
929,3
930,4
931,3
932,4
933,4
934,4
935,4
936,4
937,4
938,4
939,5
940,4
941,6
942,4
943,8
944,4
945,3
946,6
947,5
948,3
949,3
950,7
951,6
952,6
953,4
954,3
955,3
956,4
957,4
958,4
959,6
960,4
961,4
962,3
963,3
964,6
965,3
966,11
967,9
968,3
969,4
970,3
971,3
972,4
973,6
974,5
975,9
976,7
977,4
978,4
979,4
980,7
981,4
982,4
983,4
984,8
985,3
986,6
987,6
988,6
989,3
990,4
991,3
992,4
993,6
994,6
995,3
996,3
997,4
998,3
999,4
1000,3
1001,4
1002,9
1003,6
1004,4
1005,7
1006,4
1007,3
1008,6
1009,3
1010,6
1011,7
1012,5
1013,4
1014,5
1015,3
1016,4
1017,3
1018,7
1019,3
1020,6
1021,4
1022,4
1023,6
1024,3
1025,3
1026,4
1027,3
1028,11
1029,4
1030,4
1031,3
1032,6
1033,10
1034,3
1035,3
1036,9
1037,4
1038,4
1039,4
1040,4
1041,4
1042,6
1043,9
1044,6
1045,3
1046,3
1047,3
1048,7
1049,3
1050,3
1051,4
1052,10
1053,6
1054,3
1055,8
1056,4
1057,4
1058,3
1059,4
1060,4
1061,4
1062,4
1063,4
1064,8
1065,8
1066,5
1067,10
1068,3
1069,5
1070,4
1071,4
1072,5
1073,3
1074,6
1075,4
1076,6
1077,3
1078,4
1079,10
1080,3
1081,4
1082,4
1083,4
1084,8
1085,4
1086,5
1087,5
1088,3
1089,4
1090,8
1091,3
1092,6
1093,3
1094,3
1095,4
1096,4
1097,3
1098,3
1099,6
1100,4
1101,6
1102,6
1103,3
1104,3
1105,4
1106,3
1107,5
1108,3
1109,3
1110,3
1111,3
1112,4
1113,6
1114,4
1115,6
1116,3
1117,3
1118,3
1119,4
1120,4
1121,3
1122,7
1123,3
1124,6
1125,10
1126,10
1127,7
1128,11
1129,6
1130,4
1131,4
1132,4
1133,4
1134,4
1135,4
1136,4
1137,4
1138,3
1139,6
1140,11
1141,3
1142,6
1143,5
1144,11
1145,10
1146,5
1147,6
1148,8
1149,7
1150,3
1151,4
1152,3
1153,4
1154,4
1155,3
1156,3
1157,3
1158,4
1159,8
1160,3
1161,6
1162,3
1163,6
1164,6
1165,3
1166,3
1167,4
1168,4
1169,3
1170,8
1171,4
1172,4
1173,4
1174,3
1175,6
1176,4
1177,6
1178,4
1179,4
1180,3
1181,4
1182,4
1183,3
1184,6
1185,3
1186,4
1187,4
1188,6
1189,4
1190,3
1191,7
1192,6
1193,4
1194,3
1195,4
1196,3
1197,6
1198,3
1199,4
1200,5
1201,4
1202,7
1203,6
1204,10
1205,4
1206,3
1207,4
1208,6
1209,6
1210,3
1211,4
1212,3
1213,6
1214,8
1215,7
1216,3
1217,3
1218,6
1219,4
1220,4
1221,8
1222,4
1223,6
1224,4
1225,7
1226,6
1227,4
1228,7
1229,7
1230,3
1231,3
1232,3
1233,4
1234,4
1235,9
1236,5
1237,3
1238,10
1239,4
1240,6
1241,3
1242,6
1243,7
1244,10
1245,11
1246,3
1247,3
1248,3
1249,6
1250,10
1251,4
1252,4
1253,4
1254,10
1255,10
1256,4
1257,4
1258,4
1259,4
1260,4
1261,4
1262,6
1263,4
1264,6
1265,10
1266,8
1267,5
1268,5
1269,11
1270,3
1271,3
1272,9
1273,6
1274,7
1275,4
1276,7
1277,4
1278,3
1279,3
1280,6
1281,6
1282,10
1283,6
1284,10
1285,3
1286,4
1287,4
1288,4
1289,6
1290,3
1291,4
1292,3
1293,6
1294,3
1295,6
1296,8
1297,3
1298,3
1299,6
1300,4
1301,3
1302,9
1303,5
1304,6
1305,10
1306,4
1307,6
1308,3
1309,3
1310,4
1311,10
1312,4
1313,4
1314,4
1315,6
1316,3
1317,6
1318,5
1319,3
1320,4
1321,7
1322,6
1323,4
1324,6
1325,8
1326,3
1327,6
1328,3
1329,6
1330,6
1331,3
1332,4
1333,3
1334,4
1335,3
1336,3
1337,4
1338,9
1339,5
1340,6
1341,4
1342,3
1343,6
1344,3
1345,7
1346,3
1347,10
1348,3
1349,3
1350,3
1351,3
1352,5
1353,7
1354,9
1355,4
1356,10
1357,3
1358,6
1359,8
1360,3
1361,4
1362,6
1363,4
1364,6
1365,8
1366,6
1367,10
1368,3
1369,3
1370,4
1371,4
1372,4
1373,3
1374,10
1375,6
1376,3
1377,3
1378,11
1379,6
1380,10
1381,7
1382,3
1383,10
1384,5
1385,4
1386,3
1387,7
1388,3
1389,3
1390,6
1391,3
1392,3
1393,6
1394,7
1395,5
1396,7
1397,7
1398,4
1399,4
1400,6
1401,10
1402,3
1403,3
1404,6
1405,4
1406,3
1407,4
1408,3
1409,7
1410,7
1411,3
1412,4
1413,4
1414,8
1415,3
1416,7
1417,5
1418,4
1419,4
1420,4
1421,4
1422,6
1423,10
1424,4
1425,6
1426,3
1427,4
1428,4
1429,3
1430,6
1431,6
1432,4
1433,3
1434,7
1435,4
1436,6
1437,3
1438,4
1439,9
1440,5
1441,6
1442,4
1443,3
1444,3
1445,9
1446,4
1447,6
1448,3
1449,10
1450,6
1451,3
1452,4
1453,8
1454,4
1455,3
1456,3
1457,4
1458,3
1459,9
1460,4
1461,7
1462,7
1463,3
1464,4
1465,4
1466,3
1467,6
1468,3
1469,4
1470,10
1471,3
1472,7
1473,3
1474,3
1475,4
1476,8
1477,4
1478,4
1479,3
1480,4
1481,4
1482,3
1483,6
1484,3
1485,4
1486,10
1487,3
1488,3
1489,6
1490,9
1491,3
1492,3
1493,4
1494,7
1495,6
1496,4
1497,9
1498,6
1499,3
1500,3
1501,6
1502,4
1503,4
1504,6
1505,4
1506,10
1507,3
1508,3
1509,7
1510,3
1511,3
1512,4
1513,6
1514,5
1515,4
1516,3
1517,4
1518,11
1519,3
1520,11
1521,3
1522,7
1523,3
1524,3
1525,3
1526,4
1527,4
1528,6
1529,3
1530,4
1531,4
1532,4
1533,3
1534,6
1535,3
1536,3
1537,6
1538,3
1539,4
1540,4
1541,6
1542,4
1543,7
1544,4
1545,4
1546,9
1547,6
1548,4
1549,10
1550,4
1551,5
1552,4
1553,7
1554,8
1555,3
1556,4
1557,6
1558,3
1559,3
1560,8
1561,5
1562,4
1563,4
1564,3
1565,6
1566,5
1567,9
1568,3
1569,4
1570,3
1571,6
1572,4
1573,4
1574,3
1575,4
1576,4
1577,6
1578,10
1579,4
1580,4
1581,3
1582,3
1583,4
1584,3
1585,3
1586,4
1587,7
1588,3
1589,3
1590,6
1591,3
1592,4
1593,4
1594,6
1595,3
1596,10
1597,7
1598,3
1599,5
1600,3
1601,4
1602,4
1603,6
1604,4
1605,6
1606,10
1607,3
1608,6
1609,4
1610,3
1611,4
1612,6
1613,4
1614,6
1615,5
1616,11
1617,10
1618,6
1619,8
1620,4
1621,6
1622,3
1623,6
1624,3
1625,3
1626,4
1627,5
1628,6
1629,3
1630,9
1631,7
1632,4
1633,3
1634,3
1635,3
1636,4
1637,3
1638,6
1639,3
1640,5
1641,6
1642,2
1643,5
1644,3
1645,7
1646,6
1647,4
1648,10
1649,4
1650,4
1651,11
1652,6
1653,5
1654,4
1655,8
1656,3
1657,4
1658,3
1659,6
1660,4
1661,4
1662,7
1663,6
1664,4
1665,4
1666,6
1667,3
1668,3
1669,4
1670,4
1671,3
1672,7
1673,11
1674,6
1675,8
1676,6
1677,10
1678,4
1679,6
1680,6
1681,4
1682,6
1683,3
1684,3
1685,4
1686,3
1687,3
1688,3
1689,6
1690,3
1691,6
1692,3
1693,3
1694,9
1695,9
1696,4
1697,11
1698,3
1699,3
1700,3
1701,4
1702,3
1703,3
1704,10
1705,8
1706,4
1707,3
1708,3
1709,3
1710,4
1711,6
1712,4
1713,9
1714,4
1715,4
1716,4
1717,3
1718,4
1719,7
1720,4
1721,4
1722,6
1723,7
1724,9
1725,7
1726,4
1727,4
1728,6
1729,4
1730,6
1731,3
1732,6
1733,6
1734,3
1735,4
1736,6
1737,4
1738,4
1739,11
1740,4
1741,3
1742,4
1743,4
1744,3
1745,3
1746,4
1747,3
1748,5
1749,6
1750,6
1751,10
1752,3
1753,4
1754,4
1755,4
1756,3
1757,5
1758,6
1759,6
1760,8
1761,3
1762,9
1763,7
1764,6
1765,3
1766,7
1767,4
1768,3
1769,6
1770,8
1771,3
1772,3
1773,6
1774,5
1775,4
1776,10
1777,4
1778,6
1779,8
1780,3
1781,3
1782,3
1783,3
1784,4
1785,10
1786,7
1787,3
1788,10
1789,6
1790,4
1791,4
1792,4
1793,6
1794,6
1795,10
1796,4
1797,4
1798,9
1799,9
1800,4
1801,6
1802,3
1803,6
1804,10
1805,4
1806,4
1807,4
1808,3
1809,11
1810,9
1811,4
1812,3
1813,10
1814,6
1815,6
1816,9
1817,4
1818,5
1819,6
1820,8
1821,4
1822,7
1823,7
1824,5
1825,4
1826,7
1827,7
1828,4
1829,3
1830,7
1831,10
1832,6
1833,4
1834,3
1835,5
1836,4
1837,4
1838,4
1839,3
1840,6
1841,6
1842,10
1843,3
1844,3
1845,4
1846,3
1847,4
1848,3
1849,6
1850,4
1851,4
1852,3
1853,6
1854,3
1855,6
1856,6
1857,4
1858,5
1859,4
1860,6
1861,3
1862,7
1863,3
1864,5
1865,3
1866,3
1867,4
1868,7
1869,6
1870,3
1871,4
1872,3
1873,3
1874,8
1875,6
1876,6
1877,4
1878,11
1879,6
1880,3
1881,3
1882,6
1883,6
1884,6
1885,3
1886,10
1887,6
1888,7
1889,4
1890,6
1891,11
1892,7
1893,4
1894,9
1895,3
1896,3
1897,3
1898,3
1899,7
1900,3
1901,4
1902,4
1903,3
1904,3
1905,6
1906,6
1907,4
1908,6
1909,4
1910,3
1911,11
1912,3
1913,3
1914,8
1915,4
1916,6
1917,8
1918,4
1919,4
1920,3
1921,6
1922,7
1923,6
1924,4
1925,3
1926,9
1927,3
1928,6
1929,6
1930,4
1931,3
1932,4
1933,4
1934,5
1935,6
1936,7
1937,4
1938,3
1939,8
1940,4
1941,4
1942,4
1943,3
1944,6
1945,9
1946,6
1947,4
1948,4
1949,4
1950,11
1951,4
1952,4
1953,3
1954,3
1955,7
1956,4
1957,3
1958,9
1959,3
1960,8
1961,6
1962,11
1963,6
1964,6
1965,5
1966,4
1967,4
1968,3
1969,4
1970,3
1971,5
1972,10
1973,3
1974,3
1975,4
1976,4
1977,3
1978,6
1979,3
1980,6
1981,4
1982,4
1983,4
1984,6
1985,4
1986,9
1987,6
1988,9
1989,10
1990,3
1991,4
1992,3
1993,4
1994,6
1995,6
1996,7
1997,6
1998,4
1999,6
2000,5
2001,4
2002,4
2003,6
2004,8
2005,8
2006,4
2007,3
2008,3
2009,10
2010,6
2011,6
2012,7
2013,5
2014,4
2015,4
2016,4
2017,3
2018,3
2019,4
2020,6
2021,10
2022,4
2023,3
2024,7
2025,4
2026,10
2027,9
2028,4
2029,4
2030,4
2031,3
2032,6
2033,6
2034,4
2035,3
2036,4
2037,8
2038,3
2039,5
2040,6
2041,3
2042,3
2043,4
2044,3
2045,4
2046,7
2047,4
2048,6
2049,3
2050,5
2051,4
2052,6
2053,6
2054,3
2055,7
2056,4
2057,4
2058,3
2059,6
2060,4
2061,10
2062,4
2063,3
2064,4
2065,4
2066,4
2067,8
2068,4
2069,3
2070,3
2071,9
2072,6
2073,4
2074,3
2075,4
2076,3
2077,3
2078,3
2079,7
2080,6
2081,10
2082,3
2083,7
2084,6
2085,4
2086,3
2087,5
2088,7
2089,6
2090,3
2091,11
2092,6
2093,3
2094,4
2095,3
2096,7
2097,3
2098,11
2099,3
2100,6
2101,6
2102,3
2103,3
2104,4
2105,4
2106,4
2107,6
2108,3
2109,5
2110,10
2111,4
2112,3
2113,5
2114,6
2115,6
2116,11
2117,3
2118,7
2119,3
2120,4
2121,4
2122,3
2123,9
2124,4
2125,3
2126,4
2127,3
2128,4
2129,4
2130,3
2131,3
2132,6
2133,8
2134,3
2135,3
2136,4
2137,9
2138,3
2139,3
2140,3
2141,4
2142,4
2143,4
2144,5
2145,8
2146,4
2147,4
2148,10
2149,4
2150,4
2151,6
2152,3
2153,4
2154,8
2155,4
2156,7
2157,4
2158,6
2159,4
2160,7
2161,3
2162,9
2163,3
2164,4
2165,3
2166,3
2167,11
2168,3
2169,6
2170,4
2171,4
2172,5
2173,4
2174,4
2175,3
2176,10
2177,4
2178,3
2179,4
2180,9
2181,5
2182,3
2183,6
2184,4
2185,3
2186,7
2187,4
2188,6
2189,4
2190,3
2191,3
2192,10
2193,6
2194,6
2195,6
2196,6
2197,4
2198,4
2199,3
2200,6
2201,4
2202,7
2203,4
2204,3
2205,11
2206,9
2207,3
2208,6
2209,4
2210,4
2211,3
2212,4
2213,4
2214,10
2215,4
2216,6
2217,3
2218,6
2219,3
2220,8
2221,4
2222,4
2223,4
2224,3
2225,3
2226,6
2227,3
2228,11
2229,7
2230,3
2231,8
2232,6
2233,3
2234,4
2235,9
2236,6
2237,4
2238,3
2239,4
2240,3
2241,10
2242,4
2243,3
2244,9
2245,5
2246,4
2247,4
2248,3
2249,4
2250,6
2251,3
2252,4
2253,6
2254,3
2255,4
2256,9
2257,7
2258,6
2259,3
2260,3
2261,3
2262,4
2263,4
2264,6
2265,5
2266,3
2267,6
2268,3
2269,3
2270,6
2271,3
2272,7
2273,4
2274,3
2275,6
2276,3
2277,3
2278,4
2279,3
2280,6
2281,7
2282,4
2283,3
2284,10
2285,4
2286,6
2287,4
2288,9
2289,3
2290,10
2291,3
2292,3
2293,10
2294,4
2295,4
2296,3
2297,3
2298,10
2299,10
2300,6
2301,9
2302,5
2303,5
2304,3
2305,6
2306,3
2307,3
2308,6
2309,5
2310,4
2311,4
2312,7
2313,3
2314,4
2315,4
2316,8
2317,3
2318,4
2319,6
2320,4
2321,4
2322,7
2323,8
2324,4
2325,4
2326,4
2327,4
2328,3
2329,9
2330,4
2331,4
2332,6
2333,7
2334,4
2335,3
2336,4
2337,11
2338,3
2339,7
2340,10
2341,4
2342,4
2343,3
2344,8
2345,4
2346,4
2347,5
2348,6
2349,3
2350,6
2351,3
2352,6
2353,5
2354,4
2355,5
2356,6
2357,4
2358,6
2359,7
2360,3
2361,4
2362,4
2363,6
2364,6
2365,3
2366,5
2367,6
2368,6
2369,3
2370,6
2371,3
2372,6
2373,3
2374,4
2375,6
2376,3
2377,4
2378,6
2379,3
2380,4
2381,4
